"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Spag9",9.41600942100823e-16,0.580745815995256,0.418,0.2,2.36614900740516e-11,"Spag9"
"Arid5b",9.4374585760463e-16,0.853503333848257,0.273,0.106,2.37153896557467e-11,"Arid5b"
"Itga4",9.55358870359403e-16,0.591141188527401,0.526,0.294,2.40072130532614e-11,"Itga4"
"Ep400",9.67800512233758e-16,0.552992074252351,0.331,0.14,2.43198590719221e-11,"Ep400"
"Gnptab",9.71307519368546e-16,1.25352930011672,0.156,0.037,2.44079866542122e-11,"Gnptab"
"Gramd3",9.807473111889e-16,0.905681492284155,0.319,0.141,2.46451991828659e-11,"Gramd3"
"Myb",9.97937394278519e-16,1.55713955892386,0.152,0.036,2.50771687808249e-11,"Myb"
"Mrpl20",1.01142769025727e-15,0.440185146713918,0.428,0.193,2.5416166428475e-11,"Mrpl20"
"Wnk1",1.04838619214783e-15,0.408049338278642,0.618,0.333,2.63448966224829e-11,"Wnk1"
"Rpl36al",1.20156644028284e-15,-0.426250589203471,0.932,0.968,3.01941630778675e-11,"Rpl36al"
"Atf4",1.22083892241791e-15,0.493439615922231,0.34,0.145,3.06784612814397e-11,"Atf4"
"Ppfia1",1.24397017135706e-15,0.840405048991404,0.196,0.058,3.12597264360316e-11,"Ppfia1"
"Tlk2",1.25096954692327e-15,0.808185704026046,0.215,0.069,3.14356137446348e-11,"Tlk2"
"Gon4l",1.32050937018964e-15,0.69885468048892,0.28,0.109,3.31830799634955e-11,"Gon4l"
"Rsbn1l",1.38535791495979e-15,0.407391914251553,0.512,0.26,3.48126590450245e-11,"Rsbn1l"
"St6galnac4",1.5988767052273e-15,1.44227032581007,0.159,0.04,4.01781727256568e-11,"St6galnac4"
"Rab5c",1.81006576305156e-15,0.45291983070627,0.378,0.168,4.54851425597226e-11,"Rab5c"
"Cpne1",1.8448464019436e-15,0.982768686506274,0.2,0.062,4.63591452344408e-11,"Cpne1"
"Polr2e",1.88450426135233e-15,0.46645986658254,0.399,0.182,4.73557075835227e-11,"Polr2e"
"Serpinb6b",1.94416422519914e-15,0.784285862889477,0.434,0.234,4.88549028150291e-11,"Serpinb6b"
"Cxcr6",1.98603550326258e-15,-1.14506975580711,0.217,0.366,4.99070861614855e-11,"Cxcr6"
"Cystm1",2.0326254419343e-15,-1.1112012858746,0.12,0.262,5.1077844730367e-11,"Cystm1"
"Ndufs4",2.11940016164859e-15,0.41833399755404,0.416,0.19,5.32584066620673e-11,"Ndufs4"
"Fndc3a",2.12778291575189e-15,0.754426538637851,0.295,0.119,5.34690568899291e-11,"Fndc3a"
"Psmd12",2.14421626909888e-15,0.504758046910856,0.333,0.14,5.38820106261856e-11,"Psmd12"
"Tpm3",2.18066929828228e-15,0.463364903162195,0.834,0.572,5.47980387965354e-11,"Tpm3"
"Herc3",2.19674083942072e-15,1.04360610022629,0.195,0.059,5.52019005538032e-11,"Herc3"
"Xrn2",2.24469012575363e-15,0.477697832313043,0.634,0.354,5.6406818170063e-11,"Xrn2"
"Hmgb1",2.33757378247228e-15,-0.438465411612083,0.912,0.968,5.87408915797458e-11,"Hmgb1"
"Fam111a",2.35680066200879e-15,0.978144313542929,0.245,0.093,5.92240438356189e-11,"Fam111a"
"Man1a2",2.39743518155256e-15,0.644088313940792,0.313,0.131,6.02451486772342e-11,"Man1a2"
"Eif5b",2.54003166681909e-15,0.499071953850842,0.505,0.258,6.38284557554969e-11,"Eif5b"
"Cnot6l",2.59409984213527e-15,0.404943421182962,0.532,0.271,6.51871349330173e-11,"Cnot6l"
"Arl4c",2.74677749407453e-15,0.655655144040239,0.404,0.195,6.90237716485989e-11,"Arl4c"
"Nsmaf",2.81649188752879e-15,0.731936719377959,0.246,0.09,7.07756246417109e-11,"Nsmaf"
"Aim2",2.95914756783799e-15,1.18574737205012,0.188,0.057,7.43604192322008e-11,"Aim2"
"Trappc5",2.97254162641013e-15,0.890147404075093,0.198,0.061,7.46969985300602e-11,"Trappc5"
"Psmd14",3.21242101011567e-15,0.597471426626543,0.335,0.143,8.07249275631967e-11,"Psmd14"
"Eif1",3.23427441219359e-15,-0.294515345887043,0.999,0.999,8.12740817040127e-11,"Eif1"
"Gpbp1",3.3530304032136e-15,0.39876440710509,0.48,0.23,8.42583010023545e-11,"Gpbp1"
"Bak1",3.36162080279144e-15,1.37524080206277,0.154,0.038,8.44741691533461e-11,"Bak1"
"Ube2q1",3.39612037845567e-15,0.417501558566481,0.36,0.156,8.53411089902125e-11,"Ube2q1"
"Kpna4",3.39920073721014e-15,0.520819884677347,0.369,0.164,8.54185153253535e-11,"Kpna4"
"Tcerg1",3.70591784483026e-15,0.719193851743749,0.263,0.101,9.31260095227397e-11,"Tcerg1"
"Ankib1",3.94933858664417e-15,0.805878014963089,0.204,0.064,9.92429293437813e-11,"Ankib1"
"Tpp2",4.01685334884488e-15,0.546867174743522,0.349,0.153,1.00939507803123e-10,"Tpp2"
"Kansl1",4.18413905692356e-15,0.412236504396066,0.328,0.137,1.05143230361432e-10,"Kansl1"
"Arih2",4.55979289897063e-15,0.897140922688221,0.181,0.052,1.14583035758233e-10,"Arih2"
"Snw1",4.58487273188645e-15,0.474660667706857,0.438,0.21,1.15213266879575e-10,"Snw1"
"Casp8ap2",4.61307967909771e-15,0.722914153994474,0.271,0.108,1.15922079256046e-10,"Casp8ap2"
"Cdk12",4.7475427028515e-15,0.452746023573524,0.417,0.198,1.19301000579955e-10,"Cdk12"
"Pde2a",4.86742080743135e-15,0.742963582345967,0.217,0.073,1.22313417469942e-10,"Pde2a"
"Zeb2",4.9635206907402e-15,0.872433845728366,0.24,0.089,1.24728311437611e-10,"Zeb2"
"Pcgf5",5.02428593613877e-15,0.667322674396705,0.295,0.121,1.26255281289231e-10,"Pcgf5"
"Cytip",5.33013277157825e-15,0.497926455356384,0.629,0.354,1.3394090641699e-10,"Cytip"
"Arhgef2",5.41481250646962e-15,0.726764424283105,0.22,0.074,1.36068823475075e-10,"Arhgef2"
"Supt4a",5.70612657056465e-15,0.460607705995454,0.601,0.331,1.43389254591719e-10,"Supt4a"
"Mylip",6.51397930906412e-15,0.769674383212496,0.245,0.091,1.63689786057472e-10,"Mylip"
"Zfand5",6.89914360939094e-15,0.502480982173313,0.408,0.194,1.73368579760385e-10,"Zfand5"
"Xist",7.25948979601791e-15,-0.455647598438249,0.865,0.934,1.82423719084134e-10,"Xist"
"Scfd1",7.29805284927359e-15,0.601241391386893,0.245,0.089,1.83392770049396e-10,"Scfd1"
"Col4a3bp",7.99962245520622e-15,0.70937750003067,0.234,0.083,2.01022512676877e-10,"Col4a3bp"
"Pfkp",8.0913217217661e-15,0.588494314190091,0.354,0.161,2.0332682354626e-10,"Pfkp"
"Rpl22l1",8.13490952296028e-15,-0.446323454481079,0.872,0.885,2.04422141402469e-10,"Rpl22l1"
"Kmt2b",8.43497856019729e-15,0.954741167165139,0.218,0.075,2.11962576239198e-10,"Kmt2b"
"Atp2b4",9.17270048385251e-15,0.837582938401045,0.242,0.09,2.3050079045873e-10,"Atp2b4"
"Rtn1",9.34232519809785e-15,-1.26012310628263,0.095,0.224,2.34763289903001e-10,"Rtn1"
"Arf4",9.36288277504228e-15,0.391046191354066,0.614,0.334,2.35279881254037e-10,"Arf4"
"Myh9",9.43800508827558e-15,0.499408904690862,0.762,0.494,2.37167629863277e-10,"Myh9"
"Dennd1b",1.0508657460065e-14,0.525678417884725,0.33,0.142,2.64072053313973e-10,"Dennd1b"
"Mrpl58",1.29782529081382e-14,0.516351845730114,0.311,0.132,3.26130517328606e-10,"Mrpl58"
"Ciao2b",1.51361052333423e-14,0.551158784373619,0.311,0.131,3.80355188408659e-10,"Ciao2b"
"Tbk1",1.53551464997685e-14,0.939513097260645,0.178,0.053,3.85859476392683e-10,"Tbk1"
"Runx2",1.5381333482922e-14,1.29809384862997,0.15,0.038,3.86517529092346e-10,"Runx2"
"Dapp1",1.66243033365758e-14,1.19152386646855,0.18,0.054,4.17752118544812e-10,"Dapp1"
"Peak1",1.87926261542965e-14,0.59020310645952,0.373,0.177,4.72239902631317e-10,"Peak1"
"Vmp1",1.97026417794623e-14,0.607445950154002,0.321,0.14,4.95107685276109e-10,"Vmp1"
"Ndufa9",1.99084217278179e-14,0.715210703599646,0.237,0.088,5.00278729598337e-10,"Ndufa9"
"Ubn1",2.09002018851089e-14,0.400925723195362,0.374,0.168,5.25201173170901e-10,"Ubn1"
"Tcp1",2.40723734025128e-14,0.454688923266393,0.386,0.179,6.04914671231744e-10,"Tcp1"
"Psmc5",2.5468073221395e-14,0.401221209560782,0.36,0.161,6.39987211980434e-10,"Psmc5"
"S100a4",2.54701749403458e-14,-0.884467600557999,0.324,0.473,6.40040026075949e-10,"S100a4"
"Nup153",2.61541044749388e-14,0.700909048421684,0.229,0.083,6.57226491350738e-10,"Nup153"
"Jpt1",2.63402733157803e-14,0.453047868236195,0.586,0.311,6.61904728152242e-10,"Jpt1"
"Ubac2",2.7114897773358e-14,0.607818735629315,0.282,0.115,6.81370266146713e-10,"Ubac2"
"Cyba",2.72928143819916e-14,0.43905980255481,0.87,0.637,6.85841132605068e-10,"Cyba"
"D16Ertd472e",2.833444755734e-14,0.587080020851954,0.512,0.272,7.12016332668397e-10,"D16Ertd472e"
"Irf2",2.8461576540088e-14,0.422555693175931,0.52,0.268,7.15210956875871e-10,"Irf2"
"Stk4",2.90024326415035e-14,0.37814178212293,0.523,0.271,7.28802129848341e-10,"Stk4"
"Sbf1",3.06748551797012e-14,1.24455588079636,0.15,0.038,7.70828435810712e-10,"Sbf1"
"Map7d1",3.1683163309267e-14,0.763151215174319,0.211,0.073,7.96166210798571e-10,"Map7d1"
"Sec11a",3.22152117755749e-14,0.425601153968129,0.471,0.235,8.09536056708421e-10,"Sec11a"
"Cox6b1",3.31727499491473e-14,-0.42831131587643,0.831,0.897,8.33598033472123e-10,"Cox6b1"
"Ppp1r12a",3.56168824353873e-14,0.459281432168515,0.65,0.376,8.95016638718846e-10,"Ppp1r12a"
"Cd9",3.59068976475579e-14,-0.263668254209753,0.477,0.666,9.02304430985483e-10,"Cd9"
"Aida",3.82914833868511e-14,1.04479072578098,0.174,0.052,9.62226686028181e-10,"Aida"
"Lrrk1",3.85610616448258e-14,1.17619358202211,0.166,0.048,9.69000918072827e-10,"Lrrk1"
"Rnaset2b",4.15691719360856e-14,0.756018680346771,0.23,0.085,1.04459172158189e-09,"Rnaset2b"
"Dennd4c",4.37265987576336e-14,1.13060628301181,0.173,0.052,1.09880570018057e-09,"Dennd4c"
"Tnfrsf18",4.4074255598492e-14,0.572419958193089,0.497,0.271,1.10754196893451e-09,"Tnfrsf18"
"Psmc4",4.50330946317045e-14,0.444100927218599,0.327,0.142,1.1316366350001e-09,"Psmc4"
"Rpl29",4.50592533412972e-14,-0.316283720964315,0.989,0.999,1.13229397721346e-09,"Rpl29"
"Laptm5",4.6538222288678e-14,0.373769005075145,0.878,0.639,1.16945898789219e-09,"Laptm5"
"Socs1",4.76402527924771e-14,0.702696221360425,0.375,0.187,1.19715191242216e-09,"Socs1"
"Ap2s1",4.76814488821973e-14,0.315079225530016,0.446,0.213,1.19818712896074e-09,"Ap2s1"
"Ddrgk1",4.8528116698459e-14,0.385568557558608,0.363,0.163,1.21946304451557e-09,"Ddrgk1"
"Ppid",4.86206131226971e-14,1.01432471199535,0.17,0.051,1.22178738716026e-09,"Ppid"
"Capza1",5.12204171247501e-14,0.316748305236442,0.472,0.23,1.28711786192784e-09,"Capza1"
"Kat6a",5.18845332286365e-14,0.47624603080677,0.379,0.179,1.30380643550241e-09,"Kat6a"
"Rpsa",5.22186490824441e-14,-0.238255253962564,1,1,1.31220243279274e-09,"Rpsa"
"Dnajc7",5.23622261667372e-14,0.529532636766233,0.357,0.163,1.31581038134394e-09,"Dnajc7"
"4930523C07Rik",5.3028282857117e-14,0.456355048923985,0.476,0.247,1.33254771991649e-09,"4930523C07Rik"
"Tgoln1",5.60058483922093e-14,0.312296421087101,0.474,0.232,1.40737096424783e-09,"Tgoln1"
"Rps15",5.64669891439464e-14,-0.26013563863083,0.997,1,1.41895897019823e-09,"Rps15"
"Laptm4a",5.68411379731844e-14,0.516540312432131,0.379,0.178,1.42836095612815e-09,"Laptm4a"
"Snrpd1",5.98276014393375e-14,0.394647924938755,0.425,0.206,1.50340779656911e-09,"Snrpd1"
"Rps20",5.98541626059984e-14,-0.271053719385424,1,1,1.50407525212613e-09,"Rps20"
"Rab8b",6.07258428275329e-14,0.539962446633425,0.425,0.211,1.52597970441307e-09,"Rab8b"
"Il2rg",6.32048638957534e-14,0.406867082736823,0.761,0.485,1.58827502483639e-09,"Il2rg"
"Mark2",6.44623009744799e-14,0.531918321594212,0.316,0.14,1.6198731611877e-09,"Mark2"
"Usp38",6.78843190194896e-14,1.1148308616642,0.159,0.044,1.70586505264075e-09,"Usp38"
"Ppp6r1",6.91596701390192e-14,0.625108089995338,0.268,0.108,1.73791335092341e-09,"Ppp6r1"
"Cd28",7.29075264333357e-14,0.68554569388101,0.303,0.138,1.83209323174329e-09,"Cd28"
"Pim1",7.6865008571956e-14,0.517595412765396,0.647,0.42,1.93154080040468e-09,"Pim1"
"Snrpa1",7.69212957800191e-14,0.589448468022026,0.274,0.114,1.9329552416561e-09,"Snrpa1"
"Grina",7.78323990686421e-14,0.680376732825666,0.244,0.094,1.95585035619591e-09,"Grina"
"Fam204a",7.8529639064995e-14,0.54925647556601,0.324,0.143,1.97337130006426e-09,"Fam204a"
"Klra8",8.3099177736372e-14,1.18977103093757,0.206,0.078,2.08819923733729e-09,"Klra8"
"Fasl",8.40170575671819e-14,0.534034782388656,0.432,0.221,2.11126463960571e-09,"Fasl"
"BE692007",8.63223866572536e-14,1.27533221835037,0.202,0.074,2.16919525431013e-09,"BE692007"
"Ube2v1",8.65895395628745e-14,0.574809437159665,0.308,0.133,2.17590853967547e-09,"Ube2v1"
"Stx4a",8.79623073314406e-14,0.652583326088741,0.234,0.088,2.21040482093177e-09,"Stx4a"
"Cldnd1",8.85600260395695e-14,0.678331948823927,0.212,0.075,2.22542489434834e-09,"Cldnd1"
"Plp2",8.9915628239199e-14,0.702316870398239,0.203,0.069,2.25948982202283e-09,"Plp2"
"Flii",9.10744458569201e-14,0.726406054835782,0.247,0.096,2.28860974993854e-09,"Flii"
"Brd2",9.73346296160056e-14,0.396181214078646,0.377,0.177,2.4459219076206e-09,"Brd2"
"Polr2a",1.01282249210581e-13,0.441415650454367,0.32,0.142,2.54512164041269e-09,"Polr2a"
"B4galt1",1.04309737424146e-13,0.639428078054079,0.262,0.105,2.62119939173136e-09,"B4galt1"
"Srp19",1.13699306023945e-13,0.462743512707415,0.393,0.19,2.85714986107572e-09,"Srp19"
"Adnp",1.16911007137296e-13,0.58200631236881,0.274,0.114,2.93785669835312e-09,"Adnp"
"Tmod3",1.17135138870843e-13,0.42608377200447,0.439,0.216,2.94348890468541e-09,"Tmod3"
"Psma6",1.18200918255429e-13,0.38777850030325,0.385,0.18,2.97027087484067e-09,"Psma6"
"Atp5j",1.21372438919339e-13,-0.412233341294077,0.823,0.897,3.04996801760408e-09,"Atp5j"
"Raly",1.23498568105158e-13,0.330451018301921,0.46,0.229,3.10339551791452e-09,"Raly"
"Psmb2",1.29978778106307e-13,0.313912983994721,0.515,0.266,3.26623671503338e-09,"Psmb2"
"Suco",1.36752491557841e-13,0.487317312407808,0.343,0.157,3.43645336035699e-09,"Suco"
"Gnai3",1.45028321265144e-13,0.362950980579683,0.359,0.162,3.64441668507181e-09,"Gnai3"
"Tle5",1.48246253261546e-13,-0.583125770241767,0.736,0.689,3.72528009820938e-09,"Tle5"
"Nab1",1.65778277799491e-13,0.549941028537569,0.345,0.159,4.1658423428234e-09,"Nab1"
"Adora2a",1.86110894313491e-13,1.02435350033451,0.163,0.048,4.67678066320371e-09,"Adora2a"
"Tra2a",1.86210393236706e-13,0.3120486706915,0.574,0.305,4.67928097164517e-09,"Tra2a"
"Unc50",1.96921077371305e-13,0.565082384475143,0.227,0.084,4.94842975326352e-09,"Unc50"
"Lcp1",2.08552247957659e-13,0.392812264612445,0.829,0.598,5.24070943892802e-09,"Lcp1"
"Mrpl30",2.16314313169246e-13,0.355424995867621,0.524,0.269,5.43576237562998e-09,"Mrpl30"
"Rab22a",2.16728434637726e-13,0.593844588876306,0.208,0.074,5.44616883401141e-09,"Rab22a"
"Tnks2",2.17139694617886e-13,0.480045117160122,0.369,0.172,5.45650338605285e-09,"Tnks2"
"Hist1h1e",2.2073672738374e-13,0.766210814456351,0.3,0.137,5.546893222426e-09,"Hist1h1e"
"Ppp4r3b",2.24573927909124e-13,0.466889482546786,0.392,0.187,5.64331823442837e-09,"Ppp4r3b"
"Psmb4",2.25620155953004e-13,0.302332127804481,0.552,0.288,5.66960889894303e-09,"Psmb4"
"Mrpl32",2.28082599880427e-13,0.43742203866192,0.274,0.112,5.73148765239526e-09,"Mrpl32"
"Bhlhe40",2.28862392690639e-13,0.570919664116504,0.502,0.288,5.75108306592306e-09,"Bhlhe40"
"Tbrg1",2.31819215484811e-13,0.543982796834016,0.468,0.247,5.82538506591781e-09,"Tbrg1"
"Szrd1",2.42446494022555e-13,0.844680253605961,0.188,0.063,6.09243794829278e-09,"Szrd1"
"Sbno2",2.47488663704099e-13,0.675022007292209,0.155,0.043,6.2191426302203e-09,"Sbno2"
"Gtpbp2",2.47624558645441e-13,0.611049754394124,0.267,0.11,6.22255753420128e-09,"Gtpbp2"
"Psenen",2.58743237531424e-13,0.212695053713629,0.604,0.318,6.50195881592716e-09,"Psenen"
"Smu1",2.60170014074041e-13,0.639627948677849,0.232,0.089,6.53781228366658e-09,"Smu1"
"Leprotl1",2.65932266804306e-13,0.381441097430733,0.614,0.335,6.6826119325254e-09,"Leprotl1"
"Dnajb11",2.71426129747997e-13,0.325687516507539,0.359,0.164,6.82066721443742e-09,"Dnajb11"
"Mob1a",2.74637376906247e-13,0.431342358998121,0.321,0.145,6.90136264427708e-09,"Mob1a"
"Bag1",2.77456989377926e-13,0.32925241747713,0.585,0.31,6.97221668607791e-09,"Bag1"
"Prxl2b",2.81190864295897e-13,-1.09155011975178,0.112,0.237,7.06604522889161e-09,"Prxl2b"
"Morf4l1",2.93548435889867e-13,-0.423077831848431,0.841,0.879,7.37657864547647e-09,"Morf4l1"
"Actg1",2.98700131552523e-13,0.313832266795422,0.991,0.993,7.50603560578334e-09,"Actg1"
"Gtf2f1",3.03384406694387e-13,0.585740768414999,0.243,0.095,7.62374675582325e-09,"Gtf2f1"
"Clic1",3.085580392085e-13,0.356178649547871,0.926,0.738,7.75375496727039e-09,"Clic1"
"Cab39",3.09881167413483e-13,0.290213601310953,0.412,0.197,7.78700385593342e-09,"Cab39"
"Yy1",3.44645858786625e-13,0.350568421507131,0.44,0.218,8.6606057854491e-09,"Yy1"
"Ppig",3.45782837522054e-13,0.386800058788177,0.562,0.318,8.68917692409169e-09,"Ppig"
"Dnm2",3.46612280243082e-13,0.539426194173365,0.288,0.124,8.71001999022842e-09,"Dnm2"
"Wasf2",3.48043677791248e-13,0.310049631192989,0.467,0.237,8.74598957921628e-09,"Wasf2"
"Sat1",3.63984446390458e-13,0.357926250053225,0.462,0.236,9.14656515334583e-09,"Sat1"
"Lnpep",3.6776415132334e-13,0.46862780844829,0.451,0.232,9.2415453586042e-09,"Lnpep"
"Snx18",3.90361304646276e-13,0.821681189415907,0.252,0.104,9.80938922445628e-09,"Snx18"
"Nsd2",4.01886987668719e-13,0.863453520368631,0.186,0.063,1.00990181131272e-08,"Nsd2"
"Sh3glb1",4.15416957383731e-13,0.302915650358563,0.596,0.321,1.04390127220958e-08,"Sh3glb1"
"Cd27",4.16968314553538e-13,0.572916801207859,0.352,0.171,1.04779967764159e-08,"Cd27"
"Pnpla2",4.22905767836688e-13,0.812611539930262,0.2,0.07,1.06271990399681e-08,"Pnpla2"
"Rnh1",4.23547543103038e-13,0.352011863905551,0.339,0.155,1.06433262106362e-08,"Rnh1"
"Acadl",4.3002987929179e-13,0.50207090579175,0.364,0.176,1.08062208367234e-08,"Acadl"
"Lilrb4a",4.99623130272557e-13,1.31503638350716,0.166,0.053,1.25550296406191e-08,"Lilrb4a"
"Pycard",5.05057456291619e-13,0.51506699251428,0.537,0.308,1.26915888191521e-08,"Pycard"
"Rilpl2",5.13517910230448e-13,1.09853431330519,0.177,0.059,1.29041915661809e-08,"Rilpl2"
"Elob",5.26398103632372e-13,-0.440871429472238,0.859,0.892,1.32278579461779e-08,"Elob"
"Commd4",5.41292937293982e-13,0.614817831555029,0.265,0.111,1.36021502212605e-08,"Commd4"
"Ipo7",5.46785731924246e-13,0.691491271059347,0.168,0.052,1.37401786575244e-08,"Ipo7"
"Fcer1g",5.61816782043549e-13,0.582805564265225,0.643,0.491,1.41178939159723e-08,"Fcer1g"
"Pitpna",5.62677796960686e-13,0.278152943465239,0.514,0.261,1.41395303598251e-08,"Pitpna"
"Smarca4",5.89912269837509e-13,0.465829058205076,0.265,0.109,1.48239054287468e-08,"Smarca4"
"Eif2s1",6.1189002119584e-13,0.509850622965091,0.339,0.159,1.53761843426303e-08,"Eif2s1"
"Supt16",6.13854465033771e-13,0.241375378506233,0.445,0.216,1.54255488518336e-08,"Supt16"
"Ncoa7",6.26248340440488e-13,0.728216372518368,0.206,0.075,1.5736994546929e-08,"Ncoa7"
"Fundc2",6.41412464527409e-13,0.467100001543122,0.332,0.153,1.61180538211093e-08,"Fundc2"
"Stx8",6.48969233381603e-13,0.571576333918958,0.237,0.094,1.63079478656463e-08,"Stx8"
"Glud1",6.58535892000386e-13,0.314466189186709,0.434,0.214,1.65483484300777e-08,"Glud1"
"Lgals1",6.59921239511025e-13,0.449115461768836,0.674,0.45,1.65831608276726e-08,"Lgals1"
"Cox6a1",6.66736984156133e-13,-0.496757262649556,0.685,0.743,1.67544336748595e-08,"Cox6a1"
"Eif4h",6.93473015753339e-13,0.318973289339846,0.382,0.183,1.74262834128656e-08,"Eif4h"
"Gm2682",7.07454713538799e-13,0.46951399398086,0.389,0.197,1.77776294965165e-08,"Gm2682"
"Tmem126a",7.18232376378044e-13,0.662092851657085,0.233,0.091,1.80484613860039e-08,"Tmem126a"
"Btg3",7.40841899204673e-13,0.693653908373577,0.235,0.093,1.86166160851142e-08,"Btg3"
"Agpat3",7.79112715079039e-13,0.613333468727171,0.278,0.12,1.95783234172212e-08,"Agpat3"
"Phf6",7.89478955773339e-13,0.607562807759848,0.24,0.096,1.98388166796282e-08,"Phf6"
"Apobr",7.98355225279635e-13,0.823087427893501,0.188,0.064,2.0061868456052e-08,"Apobr"
"Eea1",8.12991663985444e-13,0.615038204640061,0.214,0.08,2.04296675242902e-08,"Eea1"
"Celf1",8.57432207763624e-13,0.463359556887982,0.325,0.148,2.15464139488921e-08,"Celf1"
"Kdm2b",8.99046663627697e-13,0.774008081129134,0.215,0.083,2.25921436103004e-08,"Kdm2b"
"Mapk1",9.01710316011162e-13,0.317467845698733,0.312,0.138,2.26590785310445e-08,"Mapk1"
"Traf3ip3",9.16649955138637e-13,0.550477970208781,0.345,0.166,2.30344967226788e-08,"Traf3ip3"
"Actb",9.21259679748066e-13,0.277862539145268,1,1,2.31503344923892e-08,"Actb"
"Hk1",9.3312240139541e-13,0.566421179272329,0.236,0.094,2.34484328246653e-08,"Hk1"
"Aurkaip1",9.84571630465442e-13,0.243221171478827,0.428,0.21,2.47413005019661e-08,"Aurkaip1"
"Topbp1",9.85482012828088e-13,0.478125867232135,0.214,0.08,2.4764177500357e-08,"Topbp1"
"Scarb2",9.93256745665888e-13,0.930472307862529,0.178,0.059,2.49595487618381e-08,"Scarb2"
"Flna",1.02134011071452e-12,0.458690390747925,0.362,0.174,2.56652556421452e-08,"Flna"
"Rnf111",1.03169215391467e-12,0.508981930330079,0.259,0.106,2.59253921357218e-08,"Rnf111"
"Dync1h1",1.03269205833678e-12,0.56819449372833,0.268,0.115,2.59505187339449e-08,"Dync1h1"
"Socs3",1.04181342427033e-12,0.544314649647528,0.286,0.126,2.61797295384892e-08,"Socs3"
"Erbin",1.0817547491844e-12,0.475632506965617,0.33,0.153,2.71834150922548e-08,"Erbin"
"Psmc2",1.09020163127111e-12,0.307309213758197,0.322,0.145,2.73956767922117e-08,"Psmc2"
"Malsu1",1.11143280544337e-12,0.793033349797342,0.172,0.056,2.79291949679864e-08,"Malsu1"
"Herc4",1.11167779047513e-12,0.987338483710686,0.158,0.048,2.79353511968496e-08,"Herc4"
"Fryl",1.12411945271637e-12,0.470410767513676,0.372,0.182,2.82479977273098e-08,"Fryl"
"Prpf38b",1.1573641957115e-12,0.334506272863001,0.459,0.234,2.90834048740344e-08,"Prpf38b"
"Ddx46",1.19463588262912e-12,0.386601915158994,0.449,0.232,3.00200050945872e-08,"Ddx46"
"Wac",1.20652128079835e-12,0.363015695585569,0.43,0.218,3.03186732651818e-08,"Wac"
"Ipcef1",1.26657824052896e-12,0.654752329333317,0.306,0.142,3.18278446062522e-08,"Ipcef1"
"Ccl5",1.26697289727343e-12,0.47398738541311,0.73,0.524,3.1837761935584e-08,"Ccl5"
"Nrbp1",1.31104617777692e-12,0.630790598831852,0.268,0.115,3.29452794013563e-08,"Nrbp1"
"Mindy3",1.36971732071805e-12,1.02019248544541,0.161,0.051,3.44196265523239e-08,"Mindy3"
"Ccdc124",1.37930498668795e-12,0.470202531214082,0.254,0.106,3.46605550104815e-08,"Ccdc124"
"Rpl9",1.41852155503695e-12,-0.219138227918924,1,1,3.56460281565235e-08,"Rpl9"
"Oxa1l",1.43495903700028e-12,0.952718645975867,0.157,0.048,3.605908564078e-08,"Oxa1l"
"Rab11a",1.47406093940975e-12,0.381563515050307,0.296,0.13,3.70416773464277e-08,"Rab11a"
"Sesn3",1.50258337359052e-12,0.481854966032387,0.357,0.172,3.77584175949561e-08,"Sesn3"
"Rbbp6",1.50378193248872e-12,0.319664014988883,0.449,0.226,3.77885361815091e-08,"Rbbp6"
"Bin1",1.61774012831183e-12,0.527634633237078,0.248,0.103,4.0652191684348e-08,"Bin1"
"Etf1",1.63797385023338e-12,0.388368323672217,0.282,0.121,4.11606448825145e-08,"Etf1"
"Ap2b1",1.66263787118115e-12,0.618439914502015,0.216,0.083,4.17804270649112e-08,"Ap2b1"
"Isy1",1.673446758183e-12,0.463389062111807,0.399,0.199,4.20520435863806e-08,"Isy1"
"Snf8",1.69820261595544e-12,0.424621662232188,0.365,0.172,4.26741335363443e-08,"Snf8"
"Fhl2",1.74194859735693e-12,0.858720828864453,0.173,0.058,4.37734263029823e-08,"Fhl2"
"Phip",1.7769359494667e-12,0.403932945965655,0.409,0.208,4.46526234741486e-08,"Phip"
"Psmd9",1.77899461846716e-12,0.741506527284643,0.183,0.063,4.47043557674614e-08,"Psmd9"
"Ablim1",1.81315571044175e-12,0.36950837006067,0.607,0.346,4.55627898476908e-08,"Ablim1"
"Tet2",1.84577355231011e-12,0.764520008542663,0.187,0.066,4.63824435960008e-08,"Tet2"
"Tmem173",1.93270028509308e-12,0.72734829631825,0.224,0.089,4.85668254641039e-08,"Tmem173"
"Ppp3ca",2.01750901573396e-12,0.239489405457635,0.398,0.195,5.06979840563788e-08,"Ppp3ca"
"Nin",2.03230603928697e-12,0.567494329136029,0.27,0.117,5.10698184612424e-08,"Nin"
"Ifnar1",2.04972738039452e-12,0.430020110588054,0.381,0.19,5.15075993419338e-08,"Ifnar1"
"Bbx",2.05905059809026e-12,0.573715196490135,0.275,0.12,5.17418824794102e-08,"Bbx"
"Ndufv2",2.15293691722238e-12,0.206604580835084,0.382,0.183,5.41011517928812e-08,"Ndufv2"
"Frg1",2.21825963652043e-12,0.391317223615907,0.304,0.137,5.57426464061219e-08,"Frg1"
